x, oracle, model
0.073671292928216, 0.00071025880101, -0.005822756443573
0.073875855487066, 0.000714891743152, -0.00583698270815
0.074190378417853, 0.000722044799449, -0.005858825707147
0.074692861428325, 0.000733547321877, -0.005893645294787
0.075123076843121, 0.000743468654029, -0.005923381568233
0.075270358691105, 0.00074688066992, -0.005933545533917
0.076338437325225, 0.000771861124162, -0.006007006850648
0.078370792657733, 0.000820544583243, -0.006145574433638
0.079024288847405, 0.00083651934869, -0.006189786505896
0.079217366720321, 0.000841269051677, -0.006202816738083
0.079259634897239, 0.000842310666167, -0.006205667309334
0.079521427398709, 0.00084877658425, -0.006223306769264
0.080744468970308, 0.000879316518493, -0.006305350744061
0.082741621755545, 0.000930364995761, -0.006438016827259
0.082797427126001, 0.000931812431684, -0.00644170027004
0.083079381313029, 0.000939143018979, -0.006460290931582
0.083393165374721, 0.000947335477434, -0.006480941391415
0.083401113614026, 0.000947543464292, -0.00648146393998
0.083649394717295, 0.000954052084261, -0.006497773618537
0.083699672220204, 0.000955372851994, -0.006501073224836
0.08677210529402, 0.001037848110116, -0.006700676961095
0.088106289349823, 0.00107474458517, -0.006786086776958
0.089569398989701, 0.001115960941419, -0.006878849125913
0.090692254582097, 0.001148128032942, -0.006949390989538
0.091060216620865, 0.001158770557909, -0.006972383980406
0.091426076997824, 0.001169401899969, -0.006995184699496
0.092493386785671, 0.001200699027199, -0.007061350916142
0.0925739366812, 0.001203078118987, -0.00706632325144
0.092746993264923, 0.001208197572008, -0.007076995889952
0.092796027214935, 0.001209650135193, -0.007080017366836
0.092966344949333, 0.001214702474926, -0.00709050372458
0.093193865363664, 0.001221468434114, -0.007104491055457
0.093336739061437, 0.001225726977831, -0.007113262261404
0.093820412188061, 0.001240199598398, -0.007142885087716
0.094278690302815, 0.001253992259499, -0.007170851774838
0.094364479168394, 0.001256582864945, -0.007176076152251
0.095354820800814, 0.001286686089092, -0.007236135022069
0.095742207569144, 0.00129856031484, -0.007259501601751
0.096370488810369, 0.001317936776911, -0.007297246506656
0.096472305492105, 0.001321090632654, -0.00730334551151
0.096588836109034, 0.001324704984281, -0.007310319805159
0.096867472560292, 0.001333367689493, -0.007326969591733
0.097135910181276, 0.0013417405642, -0.007342974594268
0.097409073519893, 0.001350288294361, -0.007359225640975
0.098644579280206, 0.001389295350406, -0.007432275798816
0.100948576873833, 0.001463551863138, -0.007566496489997
0.101317755458489, 0.001475633815971, -0.007587757534317
0.101960973868747, 0.001496805354934, -0.007624636758366
0.10497881429865, 0.001598195781446, -0.007794851480977
0.106014642342995, 0.001633779519831, -0.007852189844009
0.107513351936892, 0.00168597380666, -0.007934152576718
0.107654703469173, 0.00169093984446, -0.007941821503266
0.108396555414549, 0.00171712544839, -0.007981895299118
0.108723915456121, 0.001728745915134, -0.007999485083576
0.109719891166287, 0.00176434709405, -0.00805264592577
0.109909546885526, 0.001771168414483, -0.008062708060487
0.109931774530079, 0.001771968754435, -0.00806388606315
0.110669249030815, 0.001798627511616, -0.008102817540847
0.111009988078149, 0.001811013577041, -0.008120704861524
0.111046038911688, 0.001812326589953, -0.008122593650201
0.111343414823936, 0.001823175934802, -0.008138146646499
0.112912234445036, 0.001880960709612, -0.008219388626021
0.112966399956024, 0.001882972281875, -0.008222169198345
0.113516227368136, 0.001903453782695, -0.008250301655698
0.11355693264493, 0.001904974594634, -0.008252377652386
0.114940476466303, 0.00195703567107, -0.008322384660164
0.114950833876679, 0.001957428117661, -0.008322904662579
0.116054424561424, 0.001999474490584, -0.008377961483048
0.116839999116559, 0.002029683384496, -0.008416728257865
0.117410131084531, 0.002051752820295, -0.008444640660467
0.11896926679782, 0.002112730331316, -0.00852000855123
0.119047985540576, 0.00211583326699, -0.008523776116343
0.120249749152272, 0.002163494116571, -0.008580840859454
0.120293237154145, 0.002165229009761, -0.00858288985332
0.121259818578104, 0.002203973381001, -0.008628141468971
0.121463967007094, 0.002212201493402, -0.008637627657852
0.125403070247436, 0.002374044474899, -0.00881573466538
0.125605421091057, 0.00238251656441, -0.008824627862092
0.126140470658597, 0.002404992769361, -0.00884802092116
0.12625405440565, 0.002409778090878, -0.008852964110202
0.127501358261491, 0.002462648470625, -0.008906718278205
0.127778875820209, 0.002474491874146, -0.008918545887277
0.12796293349259, 0.002482362841848, -0.008926363609888
0.128795110558889, 0.002518109834375, -0.008961443209004
0.128875342662206, 0.002521570146793, -0.008964802177236
0.129243265937607, 0.002537469460571, -0.008980153239744
0.129974359409736, 0.002569214926786, -0.009010401539555
0.130586452148991, 0.002595948987428, -0.009035463734774
0.131061581358119, 0.002616798912525, -0.009054752229679
0.131353441132329, 0.002629648949649, -0.009066528604345
0.131374882951132, 0.00263059426702, -0.00906739160286
0.13205971020946, 0.002660878402586, -0.009094798416996
0.133046510726213, 0.002704829388283, -0.009133754683724
0.133878204575185, 0.002742159345707, -0.009166093741737
0.134234285296329, 0.002758222129629, -0.009179800483707
0.135292044724242, 0.002806221920889, -0.009220023477471
0.136028506930741, 0.002839892982621, -0.009247590148429
0.136325810521262, 0.002853544192946, -0.009258616084501
0.136840343633825, 0.002877249392223, -0.009277558474998
0.137373736377366, 0.00290192991723, -0.009297007487954
0.139311238894202, 0.002992492027248, -0.009366035479726
0.139376795990063, 0.002995581313289, -0.009368326434498
0.139614296262591, 0.003006786910871, -0.009376601495337
0.139774133553903, 0.00301434037656, -0.00938214885843
0.140240145989965, 0.003036418484121, -0.009398222399861
0.140302078513889, 0.003039358880158, -0.009400347322988
0.140352389450552, 0.003041748591253, -0.009402071563528
0.141385083037539, 0.003091013888275, -0.009437077981864
0.14189587311805, 0.003115532045205, -0.009454119923216
0.143207379948303, 0.003178941804845, -0.009497044196134
0.143381634567396, 0.003187416316178, -0.009502656757722
0.14388000750341, 0.003211717787705, -0.009518590985525
0.144292603726861, 0.003231908583062, -0.009531650255684
0.145268782412157, 0.003279938416763, -0.009562067931145
0.14589403381246, 0.003310893789914, -0.00958119476294
0.146863237984378, 0.003359174058853, -0.009610290798729
0.147019958951932, 0.003367014853145, -0.009614932312697
0.147359686296398, 0.003384043867036, -0.009624933089517
0.147387916285343, 0.003385460903477, -0.009625760369565
0.147654663989875, 0.003398865709407, -0.009633549007878
0.147896050014253, 0.003411019564684, -0.009640552791499
0.149698131710926, 0.003502462170437, -0.009691502279874
0.149764439190394, 0.003505850603173, -0.009693331753754
0.150684623176211, 0.003553048254865, -0.009718387073054
0.151453425373398, 0.003592731145891, -0.009738841968556
0.153412249753709, 0.003694867913886, -0.009788974487189
0.153534379120111, 0.003701284956519, -0.009792005204479
0.154182418764631, 0.003735431181139, -0.009807899155865
0.154734507292432, 0.003764649457137, -0.00982119010325
0.15482259007829, 0.003769321963551, -0.009823289296359
0.155468789714369, 0.003803692398399, -0.009838509782792
0.155907302806558, 0.003827108177832, -0.00984865779593
0.157126890826496, 0.003892622843282, -0.009876109632321
0.157321570632804, 0.003903134044627, -0.009880386227141
0.158975143048447, 0.003993005872307, -0.009915532614126
0.15934273785793, 0.004013128635195, -0.009923058061428
0.159458872800126, 0.004019496950265, -0.009925413741069
0.159722852028389, 0.004033991835869, -0.009930729206535
0.160279765915934, 0.004064660206619, -0.009941764766596
0.161164177511392, 0.00411361076296, -0.009958790685643
0.163252678299964, 0.004230411864637, -0.009996547947376
0.167020021431621, 0.00444539974287, -0.010055838708259
0.167847548297557, 0.004493365712854, -0.01006732259786
0.168429947454868, 0.004527283905225, -0.010075068892199
0.168854616247143, 0.004552099763777, -0.01008054172222
0.169399712804617, 0.004584056409189, -0.010087348913806
0.169415262804398, 0.004584969745663, -0.01008753950705
0.169465858456204, 0.004587942160434, -0.010088158265861
0.169888460598127, 0.004612808551897, -0.010093243817609
0.169996934173461, 0.00461920255043, -0.010094525340482
0.170920558954186, 0.004673832735348, -0.010105041640817
0.171559935245924, 0.004711846384513, -0.010111905547194
0.171796437470737, 0.004725948122665, -0.010114357957393
0.172139216822481, 0.004746425771079, -0.010117829286692
0.172147076186469, 0.004746895831164, -0.010117907723659
0.172384419174882, 0.004761102496386, -0.010120252006648
0.17287449360915, 0.004790507013394, -0.01012494280299
0.173580037515999, 0.004833005639974, -0.010131340650017
0.174555383625476, 0.00489207861195, -0.010139491669684
0.175452601263071, 0.004946750722229, -0.010146275793471
0.175736565040535, 0.004964120257743, -0.01014827982267
0.175941142183144, 0.004976653584004, -0.010149680843613
0.178756383583694, 0.005150808104539, -0.010165302271484
0.179275497846341, 0.005183263758478, -0.010167433125136
0.179309492442322, 0.005185392868521, -0.010167564472814
0.179642322561712, 0.005206262505091, -0.010168797172491
0.180374410657032, 0.005252321692681, -0.010171167688339
0.181840245335184, 0.005345184229359, -0.010174498881512
0.182092591123565, 0.005361256862487, -0.010174881068364
0.182918200284141, 0.005414019436062, -0.010175737081031
0.184868383474361, 0.005539729630626, -0.010175347300908
0.187284927992451, 0.005697610254732, -0.010170120171102
0.187514917382711, 0.00571275808938, -0.010169346861337
0.188905044091835, 0.005804768170098, -0.010163645057993
0.190145301751998, 0.005887514225043, -0.010157062063219
0.193302404424676, 0.006100944150273, -0.010133876633585
0.193357146512004, 0.006104680405317, -0.010133392593065
0.194116170609924, 0.006156610343195, -0.010126391107244
0.195007196443103, 0.006217869347084, -0.010117479661309
0.195796543339158, 0.006272406969537, -0.010108958032552
0.200822315179177, 0.006625601418613, -0.010040731532324
0.201479251744904, 0.006672532104159, -0.010030010319014
0.201479498569056, 0.006672549770236, -0.010030006211783
0.202175185934033, 0.006722441998513, -0.010018193286961
0.203219600959413, 0.006797717362074, -0.00999956879611
0.203443897636012, 0.006813941937464, -0.009995429231935
0.203587027581688, 0.006824306124788, -0.009992761767461
0.203771252396747, 0.006837658463017, -0.009989298713017
0.204101839958434, 0.006861654043717, -0.009983000379687
0.204365439326355, 0.006880819619992, -0.009977900943189
0.204638838859331, 0.006900728041675, -0.009972539308615
0.205107149913569, 0.006934901280907, -0.009963183209691
0.205227217310727, 0.006943677346828, -0.009960749416698
0.205533089581842, 0.006966061355727, -0.009954484606809
0.205559855363592, 0.006968021941293, -0.009953931970536
0.205702285399618, 0.006978459885063, -0.009950979213921
0.207507432552742, 0.007111477902373, -0.009911802161257
0.20774995509376, 0.007129451979735, -0.009906290098026
0.209646190546571, 0.007270831381752, -0.009861149839749
0.210496041703487, 0.007334681016909, -0.009839738251868
0.21073359214413, 0.007352582229243, -0.009833622005653
0.211298975317648, 0.007395283043123, -0.009818833715827
0.211545290780365, 0.00741392797138, -0.009812289010194
0.211753959891165, 0.00742974313163, -0.009806696062983
0.212006289575519, 0.007448891729082, -0.00979987337195
0.212079371363772, 0.007454442687918, -0.00979788515181
0.213149228353128, 0.007535960727775, -0.009768151866829
0.214139755812566, 0.007611863157289, -0.009739572837555
0.214922817379522, 0.007672160328489, -0.009716261821177
0.215920306332513, 0.007749343631886, -0.009685645719167
0.21777183845391, 0.007893727089724, -0.00962606397487
0.218795907492885, 0.007974209600203, -0.009591564552247
0.219083557857824, 0.007996896589, -0.009581675130618
0.219298113037058, 0.008013841514638, -0.00957424179919
0.219769512792674, 0.008051140197791, -0.009557738943003
0.220621048952464, 0.008118756988157, -0.009527330923375
0.221646599512639, 0.00820060322184, -0.0094896848485
0.222011376183149, 0.00822982366182, -0.00947602391168
0.222495087315808, 0.0082686594224, -0.009457689248995
0.224082701230742, 0.008396831438959, -0.00939574638816
0.224872267679849, 0.008460979664707, -0.009363928547931
0.225602606931721, 0.008520555880252, -0.009333896404422
0.227167228216296, 0.008648965343381, -0.009267605344862
0.227221082152357, 0.008653404095558, -0.009265276069918
0.228394619048786, 0.008750442941926, -0.009213729760089
0.228717864593787, 0.008777277320093, -0.009199266023578
0.229413657105784, 0.008835193705117, -0.0091677422383
0.229666756731536, 0.008856313724676, -0.009156142798206
0.229868901587614, 0.008873201940634, -0.009146827767405
0.230123919966642, 0.008894533014749, -0.009135011822728
0.23067369240707, 0.008940615854631, -0.009109293900871
0.230716995728919, 0.008944251245266, -0.009107253972165
0.230742075039514, 0.008946357074301, -0.009106071587156
0.23284446788719, 0.009123872017877, -0.009004464290668
0.234101677632053, 0.009230956107759, -0.008941343763052
0.234517622948749, 0.009266538767522, -0.008920069577859
0.234574899194237, 0.009271444560701, -0.008917124834524
0.234745573097956, 0.009286071661586, -0.008908328057272
0.234810490099039, 0.009291638575901, -0.008904973521641
0.234998458824526, 0.009307768266033, -0.008895233575432
0.235138101775445, 0.009319761261458, -0.008887971903937
0.235284850214416, 0.009332373841205, -0.008880317005375
0.235654348472242, 0.009364173513406, -0.008860934921398
0.235693880789944, 0.009367579332837, -0.008858852103533
0.235885154987858, 0.009384067968607, -0.00884874955706
0.235907139915429, 0.009385964205531, -0.008847585722733
0.23641254523483, 0.009429615670251, -0.008820679612139
0.236548983531965, 0.00944141927052, -0.008813366417614
0.236882364716933, 0.009470295831821, -0.008795407985093
0.236949917158908, 0.009476153087895, -0.008791753707232
0.237569625200103, 0.009529981212042, -0.008757987968825
0.238202617884163, 0.009585140766914, -0.008723046367717
0.238356534233199, 0.009598580329946, -0.008714480915573
0.239154342692133, 0.009668413321328, -0.008669648305957
0.240155402572454, 0.009756442270597, -0.008612360879725
0.241257464467615, 0.009853875922348, -0.008547958666795
0.241709066959452, 0.009893960990315, -0.008521162562578
0.241729633281171, 0.009895788695493, -0.00851993662559
0.242053727892358, 0.009924615942763, -0.008500552948596
0.243782017400527, 0.010079148384667, -0.008395125104567
0.245016589876767, 0.010190370175578, -0.00831768029531
0.245407467527335, 0.010225729513709, -0.008292788223311
0.245534835909462, 0.010237266573837, -0.008284638320875
0.24585181315928, 0.010266010784377, -0.008264273143331
0.246515408284076, 0.010326336632658, -0.008221255377899
0.2468330075233, 0.0103552805427, -0.008200483159652
0.246967580127481, 0.010367558628442, -0.008191645661798
0.247008285062845, 0.010371274095315, -0.008188968318642
0.247279472668871, 0.010396047080076, -0.008171081113608
0.247302045908989, 0.01039811067549, -0.00816958828852
0.247597248609186, 0.010425119110923, -0.008150010274257
0.249776989284097, 0.01062579525209, -0.008002246002389
0.249916621142528, 0.010638725560736, -0.00799258750115
0.250718989831306, 0.010713203338, -0.007936634832016
0.252553272520623, 0.010884596537245, -0.007805821067462
0.253321573238497, 0.010956854967475, -0.007749824448398
0.253329672400371, 0.010957618171391, -0.007749230351596
0.254182868105792, 0.011038190232856, -0.007686201080881
0.254661409915009, 0.01108353218308, -0.007650462654124
0.25659361511117, 0.011267713829102, -0.007503326075861
0.256627912186205, 0.011270999137389, -0.007500673189427
0.257112966427003, 0.011317522461116, -0.007462999880775
0.259062547329079, 0.011505649670505, -0.007308664461857
0.259127212141947, 0.011511920844347, -0.007303465152831
0.259930474817833, 0.011589988934469, -0.007238448811724
0.260788006465425, 0.011673675123789, -0.007168158085474
0.261842968330978, 0.011777117119962, -0.007080431053485
0.262258406112307, 0.011818000356223, -0.007045504215449
0.263104801104593, 0.011901554295463, -0.006973678846674
0.263451462595021, 0.011935876797058, -0.006944002286236
0.263507294611072, 0.011941410147023, -0.006939208610308
0.263600452414701, 0.011950646144113, -0.006931201482393
0.264949138476382, 0.012084836418831, -0.006814057727803
0.265434667407118, 0.012133363984347, -0.006771325365933
0.267171489476115, 0.012307908658329, -0.006616025376821
0.267720210999452, 0.012363364097224, -0.006566165903057
0.268188227555904, 0.012410781610364, -0.006523337136297
0.268354797238833, 0.012427684099161, -0.006508026849236
0.268778358774231, 0.012470726933684, -0.00646893578924
0.269984969378785, 0.0125938360747, -0.006356319902169
0.270446881308429, 0.012641157727035, -0.006312715203165
0.27139751024735, 0.012738885113805, -0.006222113368537
0.27371689245171, 0.012979243041288, -0.00599617061884
0.274040674019041, 0.013013014165928, -0.00596407561792
0.275879517134054, 0.013205826989417, -0.005779213566412
0.276591955050262, 0.013280996976718, -0.005706405401921
0.276619411548537, 0.013283899175495, -0.005703586176004
0.277564653297239, 0.013384050488765, -0.005605926567053
0.279633518150605, 0.013604872032608, -0.005388078486603
0.280000315625183, 0.013644255457548, -0.005348865955602
0.280497390834172, 0.013697739446443, -0.005295441921018
0.280871874155168, 0.013738118540892, -0.00525497741424
0.281238430717062, 0.013777714353719, -0.005215189220051
0.282879206174774, 0.013955821757579, -0.005034899413685
0.283072260239559, 0.013976871655147, -0.005013450481751
0.28326207622488, 0.013997587784706, -0.004992312766612
0.284083720427078, 0.01408748146127, -0.004900259497196
0.28496511950931, 0.014184313244961, -0.004800505720223
0.286076511076054, 0.014307005795893, -0.004673233815295
0.287178674453491, 0.014429336426515, -0.004545374024627
0.287860460434396, 0.014505337704147, -0.004465459068756
0.28903494290693, 0.014636854015456, -0.004326314749015
0.289280735486037, 0.014664472549222, -0.004296957776265
0.28959118521882, 0.014699403491884, -0.004259760736153
0.290000670465859, 0.014745558326962, -0.004210496730549
0.290753808493663, 0.014830687960816, -0.004119291363875
0.291270064885327, 0.014889222360855, -0.004056324568837
0.292600642849901, 0.015040765263875, -0.003892352698036
0.292679677615887, 0.015049797600864, -0.003882536477662
0.293231929764671, 0.01511300757548, -0.003813706245065
0.294028516356927, 0.015204483025775, -0.003713683178538
0.294616178982691, 0.015272194157059, -0.003639332197791
0.295745282213139, 0.015402834539719, -0.003495137320205
0.295997967481854, 0.015432169207297, -0.003462625540088
0.29714812482667, 0.015566148992192, -0.003313519423258
0.297542404465817, 0.015612250546549, -0.003261981315162
0.29758107458954, 0.01561677684912, -0.003256914895818
0.299116075694312, 0.015797136103999, -0.00305411781329
0.300228552878104, 0.015928693291809, -0.00290508069638
0.302290485676195, 0.016174418887616, -0.002624243709549
0.302434261394957, 0.016191645052603, -0.002604437651445
0.302495188694005, 0.016198948554567, -0.002596035696681
0.303220950284894, 0.016286113983228, -0.002495548309762
0.305151468080451, 0.016519476691893, -0.002224616188657
0.305315719766692, 0.016539432957785, -0.002201320184931
0.306157015489696, 0.01664189929292, -0.002081395136272
0.306554195373345, 0.016690420175652, -0.002024426788005
0.307087175836398, 0.016755678546975, -0.001947625816264
0.307300874797681, 0.016781891551251, -0.001916718198328
0.307371343146361, 0.016790541409183, -0.001906511907107
0.308444358472937, 0.016922619486922, -0.001750221719173
0.309206678478485, 0.017016874301311, -0.001638180851456
0.310153293294873, 0.017134404166956, -0.001497888570029
0.310239357482344, 0.017145116651058, -0.001485069392341
0.310868268557404, 0.017223534360111, -0.00139106889221
0.311090214854879, 0.017251265880521, -0.001357759058916
0.312221148348553, 0.017393039826432, -0.00118691985598
0.312814276308904, 0.017467707760413, -0.001096579927984
0.313257326218621, 0.017523623826251, -0.001028764883498
0.313494863343128, 0.017553652553064, -0.000992288844504
0.314167071273227, 0.01763882005626, -0.000888619572331
0.31505767672477, 0.017752089687799, -0.000750253105782
0.315143745854324, 0.017763062336744, -0.000736819794219
0.315528642158719, 0.017812187918027, -0.000676614182187
0.315536007450377, 0.017813128875902, -0.000675459986519
0.315638947538751, 0.017826283603493, -0.000659320200594
0.31579775448757, 0.01784659055257, -0.000634390714763
0.316647682174862, 0.017955540861817, -0.000500340815867
0.31778156519371, 0.018101597776299, -0.000319853971761
0.319036284376755, 0.018264167335046, -0.000117926156589
0.319468328898449, 0.018320377435575, -4.78573401700705E-05
0.319687094703503, 0.01834888483552, -1.22727339255618E-05
0.320407824869635, 0.018443019776755, 0.000105462902321
0.320461277750476, 0.018450014541035, 0.000114225406471
0.321889029912083, 0.018637528249294, 0.00034984543345
0.321898484275319, 0.018638774319717, 0.000351415769968
0.322004451003733, 0.01865274452637, 0.000369025570187
0.322686518027295, 0.018742839478239, 0.000482773194518
0.32372724263862, 0.018880892673756, 0.000657670502954
0.324120962965525, 0.018933304385012, 0.000724258332738
0.32426489757813, 0.018952490165666, 0.000748659099996
0.324475580101372, 0.018980597604258, 0.000784431326921
0.32542405786093, 0.019107496535445, 0.000946298880959
0.327139473823525, 0.019338515446941, 0.001242483244408
0.328672545333403, 0.01954663600949, 0.001510935603492
0.328974447065525, 0.019587806098373, 0.001564219376435
0.329784200695955, 0.019698534847905, 0.001707817301938
0.330144301685801, 0.019747918758638, 0.001771995212867
0.330260650042944, 0.019763893440933, 0.001792773104141
0.330803093900797, 0.019838492520626, 0.001889915938409
0.332542427413345, 0.020079046023995, 0.002204421247473
0.333615089759672, 0.020228432727902, 0.002400679983423
0.334410911489069, 0.020339778544486, 0.002547424087501
0.33442627562772, 0.020341932510841, 0.002550266675832
0.335570825313458, 0.020502854273726, 0.002763043301357
0.336104203986713, 0.020578159105246, 0.002862888041173
0.336759709435164, 0.020670979880874, 0.002986193676646
0.337444482703761, 0.020768268352944, 0.003115711973459
0.338075827289803, 0.020858259858174, 0.003235765925894
0.339214934458891, 0.021021344255967, 0.003453933034394
0.339241852778718, 0.021025209308677, 0.003459112853261
0.341550096257849, 0.021358572902404, 0.003907465061379
0.342424571236063, 0.021485873171499, 0.004079487812145
0.342554384796812, 0.021504818000522, 0.004105125810046
0.342892543215596, 0.021554226147591, 0.004172035151031
0.344296877413301, 0.021760308726239, 0.004451814839197
0.344464561461061, 0.02178501284386, 0.004485428158444
0.344536640844137, 0.02179563834078, 0.004499890465463
0.344845940115437, 0.021841276879603, 0.004562042029194
0.344916122248698, 0.021851642420415, 0.004576165531699
0.345459247286426, 0.021931982529606, 0.004685725786262
0.347252983549898, 0.022198875023077, 0.005050856668384
0.347336164779386, 0.02221131004552, 0.005067911874006
0.347946677274465, 0.022302736615769, 0.005193423398069
0.348169796116821, 0.022336219536954, 0.005239439838651
0.34886763455477, 0.022441185227867, 0.005383871117268
0.349420397946665, 0.022524591246584, 0.005498823047052
0.349712714132599, 0.022568792468303, 0.005559808321226
0.350281991502732, 0.022655059999333, 0.005678964127889
0.351213257041967, 0.022796717240489, 0.005874996800243
0.351432667636669, 0.022830189272542, 0.005921383612975
0.351728023264608, 0.022875305581206, 0.0059839472982
0.351898773807453, 0.022901418836667, 0.006020179842951
0.352521161058388, 0.022996792630104, 0.006152640839723
0.35281991779463, 0.023042680292011, 0.006216443711113
0.35338842065172, 0.02313019124888, 0.006338247169139
0.353785581472505, 0.023191476507325, 0.006423646245919
0.354290747270008, 0.023269605920733, 0.006532633223714
0.355985071644377, 0.023533115467931, 0.00690115831583
0.35673620037879, 0.023650660569674, 0.007066006314819
0.357222593764279, 0.023727016228966, 0.007173237348873
0.358250035264158, 0.023888928798744, 0.007401000481193
0.358611916831245, 0.023946158677187, 0.007481627489067
0.359141596514258, 0.024030115205507, 0.00760002083537
0.360047422772102, 0.024174218186677, 0.007803540343504
0.360064968638411, 0.024177016031855, 0.007807495618123
0.36236062350096, 0.024545246321177, 0.008329295697679
0.364037997232671, 0.024817045633956, 0.008715974175599
0.364795329087408, 0.024940529269933, 0.008892061144899
0.365324263625669, 0.025027057170587, 0.009015598834861
0.366226182873774, 0.025175143738704, 0.009227305401335
0.366636199003548, 0.025242691482405, 0.009323988205263
0.367169235057852, 0.025330718992988, 0.00945009118999
0.368073438301534, 0.02548059512536, 0.00966506880612
0.36902658811204, 0.025639341197615, 0.009893137619044
0.369362889711722, 0.025695538116763, 0.009973964183114
0.369722665507907, 0.025755765579194, 0.010060638682461
0.369845177867523, 0.025776299998657, 0.010090202110113
0.370331087250039, 0.025857871671484, 0.010207700418788
0.370354776050095, 0.025861853641196, 0.010213438586942
0.371571129240448, 0.026066972494977, 0.010509322128985
0.372344450778846, 0.026198053031102, 0.010698707485241
0.374580405277268, 0.026580020222116, 0.011251862975119
0.374856088645509, 0.02662742244361, 0.0113206392577
0.374965866359471, 0.026646316999749, 0.01134806129333
0.375180280064705, 0.026683252205885, 0.011401678778403
0.375236806736316, 0.026692996420864, 0.011415826889572
0.375470963738397, 0.026733391496596, 0.011474490877709
0.375955950367206, 0.026817214341155, 0.011596286162202
0.376013514010973, 0.026827177408086, 0.011610768194341
0.376393667783446, 0.026893049020625, 0.011706547030057
0.376596130719496, 0.026928184216874, 0.011757655387107
0.37697411389233, 0.026993878125778, 0.011853253812679
0.377026750312544, 0.027003036650505, 0.011866585372601
0.377134614064244, 0.027021812349469, 0.011893919154055
0.377438086276891, 0.027074693948808, 0.011970926310198
0.3791377210056, 0.027372414784757, 0.012405059555964
0.380744763842842, 0.027656356029316, 0.012819991727632
0.382247569123634, 0.027924048068334, 0.013211933821133
0.383205366599356, 0.028095761893718, 0.013463717143696
0.383584561216228, 0.028163982626593, 0.013563826097459
0.384375529252094, 0.028306723260303, 0.013773425854721
0.384920382828301, 0.028405394955982, 0.013918422035171
0.385202694069964, 0.028456632153999, 0.013993747948295
0.385482584433013, 0.0285075051627, 0.014068561005885
0.386449696780156, 0.028683866106504, 0.014328085260595
0.386787984131784, 0.028745768039985, 0.014419238646616
0.386994546652829, 0.028783620461517, 0.014474993470854
0.3878253117369, 0.028936274718178, 0.014699962600506
0.388232093317758, 0.029011265893176, 0.01481054547912
0.389047858445753, 0.029162140726489, 0.015033157536368
0.389072547033424, 0.029166717003411, 0.015039912390166
0.391914612655883, 0.029697540604566, 0.015824450964196
0.39222607312444, 0.029756201105451, 0.015911266482861
0.392439059225696, 0.029796370823443, 0.015970729068116
0.392470502837932, 0.029802305018754, 0.015979514235172
0.392671071784096, 0.029840180726442, 0.016035591869555
0.392920120771571, 0.029887267683365, 0.016105319987542
0.393460420148764, 0.029989635060642, 0.01625695676988
0.394411345007078, 0.030170517444309, 0.016525051941236
0.394542882793691, 0.030195610381122, 0.016562258614607
0.394636619353938, 0.0302135028606, 0.016588790981517
0.394713117321228, 0.030228111451635, 0.016610455097023
0.395484388692555, 0.030375732074165, 0.016829439420921
0.395776372243066, 0.030431776060223, 0.016912607954898
0.396085083224416, 0.030491125775424, 0.017000700533606
0.397196432499755, 0.030705594588688, 0.017319188648853
0.399008484949718, 0.031058030088515, 0.017843047440637
0.39917073165316, 0.031089753396447, 0.017890228893043
0.400317812564962, 0.031314825499804, 0.018225098842863
0.400689300284366, 0.031388013644048, 0.018334036045172
0.401626571814617, 0.031573319247806, 0.018609949191816
0.401768880295975, 0.031601536416092, 0.018651974964497
0.401797325076663, 0.031607179085473, 0.01866037933465
0.401866891564231, 0.031620982818418, 0.018680939545213
0.401975903209178, 0.03164262384844, 0.01871317456001
0.402243553473547, 0.031695811733995, 0.018792406851095
0.403316930074837, 0.031909886364335, 0.019111406999577
0.403734807692496, 0.031993563359009, 0.019236138666278
0.403745738917641, 0.0319957547892, 0.019239405585915
0.404106492237045, 0.032068149096894, 0.019347337372439
0.404823419137685, 0.03221243757146, 0.019562502940652
0.405312561739659, 0.032311203229332, 0.019709819037746
0.405880772820346, 0.032426262253454, 0.019881471849696
0.40621092762235, 0.032493278959633, 0.019981468032677
0.40662438157449, 0.032577373162092, 0.020106961800343
0.407425081820076, 0.032740767189075, 0.020350843355661
0.407504811108992, 0.032757075882274, 0.020375189044905
0.408066807362075, 0.03287223279258, 0.020547112305199
0.408191330117028, 0.032897795877977, 0.020585280470223
0.40931610667041, 0.033129483705806, 0.020931271646157
0.409325157722471, 0.033131353835788, 0.020934064814748
0.409628831671474, 0.033194152318847, 0.021027862263633
0.410328150581415, 0.033339163194733, 0.021244479541564
0.410799514333651, 0.033437216798697, 0.021390970629521
0.412061102857611, 0.033700894903397, 0.021784968401873
0.412117306315993, 0.033712683911262, 0.021802585983666
0.412339403806552, 0.033759305524295, 0.021872259190033
0.412384274944909, 0.033768731509156, 0.021886346047474
0.412476370721921, 0.033788085099041, 0.021915269715023
0.412826303876547, 0.033861710966556, 0.022025306049903
0.412877134229043, 0.033872417357002, 0.022041307556946
0.41342859794374, 0.033988763165638, 0.022215201912768
0.415431539359066, 0.034414297131511, 0.022851302671267
0.416249176667764, 0.034589352568893, 0.023113005748452
0.416496338963811, 0.034642424315173, 0.023192348099086
0.418175033854528, 0.035004790692255, 0.0237340910425
0.41873804155576, 0.035127072400694, 0.023916900618132
